10022,0.244137,-1.66676,2.48581
10074,0.244137,-1.66676,2.48581
10123,0.244137,-1.66676,2.48581
10176,0.206088,-1.67057,2.53305
10226,0.341618,-1.67788,2.38231
10281,0.341618,-1.67788,2.38231
10333,0.341618,-1.67788,2.38231
10389,0.341618,-1.67788,2.38231
10436,0.32781,-1.67367,2.40707
10488,0.32781,-1.67367,2.40707
10536,0.367212,-1.67056,2.35911
10590,0.379619,-1.67483,2.33593
10640,0.273855,-1.65979,2.45829
10694,0.379619,-1.67483,2.33593
10740,0.273855,-1.65979,2.45829
10794,0.294616,-1.66397,2.4266
10841,0.404837,-1.66748,2.31921
10897,0.180885,-1.66641,2.56905
10943,0.294616,-1.66397,2.4266
11000,0.221092,-1.66269,2.51995
11048,0.273855,-1.65979,2.45829
11102,0.294616,-1.66397,2.4266
11149,0.1283,-1.66493,2.59862
11200,0.467833,-1.67475,2.26116
11248,0.685825,-1.72019,2.05541
11300,0.467833,-1.67475,2.26116
11346,0.391785,-1.66313,2.34323
11399,0.244137,-1.66676,2.48581
11450,0.379619,-1.67483,2.33593
11501,0.294616,-1.66397,2.4266
11550,0.1283,-1.66493,2.59862
11601,0.391785,-1.66313,2.34323
11651,0.244137,-1.66676,2.48581
11705,0.620668,-1.71784,2.10805
11753,0.404837,-1.66748,2.31921
11804,0.404837,-1.66748,2.31921
11855,0.0910029,-1.66893,2.64456
11907,0.404837,-1.66748,2.31921
11959,0.391785,-1.66313,2.34323
12008,0.1283,-1.66493,2.59862
12060,0.273855,-1.65979,2.45829
12112,0.379619,-1.67483,2.33593
12163,0.247591,-1.66698,2.48196
12213,0.32781,-1.67367,2.40707
12264,0.244137,-1.66676,2.48581
12313,0.341618,-1.67788,2.38231
12364,0.32781,-1.67367,2.40707
12410,0.247591,-1.66698,2.48196
12463,0.247591,-1.66698,2.48196
12515,0.32781,-1.67367,2.40707
12565,0.224729,-1.66291,2.51592
12615,0.101763,-1.66134,2.6358
12670,0.505205,-1.70955,2.25977
12718,0.183651,-1.66361,2.56951
12768,0.0735288,-1.68771,2.69875
12816,0.138351,-1.70462,2.63833
12867,0.357208,-1.75647,2.45525
12913,0.370364,-1.77438,2.46689
12965,-0.0376522,-1.76118,2.90887
13013,0.0914962,-1.77915,2.78681
13063,0.135134,-1.80985,2.75372
13112,0.0542296,-1.81401,2.86061
13166,0.112333,-1.83575,2.80045
13216,0.0983086,-1.86656,2.85494
13268,0.0462155,-1.88503,2.96805
13314,0.10465,-1.88741,2.91084
13370,0.146605,-1.91488,2.86407
13417,0.113496,-1.93647,2.92528
13468,0.175871,-1.9519,2.89851
13517,0.647849,-2.00251,2.54557
13569,2.58287,-0.920064,0.943208
13621,3.01819,-1.1554,0.105318
13674,2.52401,-0.848417,1.01296
13726,2.99404,-1.12225,0.17244
13780,2.62105,-0.899917,0.888625
13828,2.61594,-0.913713,0.817086
13881,2.6822,-0.928074,0.748398
13930,2.72299,-1.01464,0.409043
13980,3.05744,-1.04949,0.2254
14028,2.52306,-0.909134,0.599087
14075,2.52362,-0.811704,0.747042
14128,2.50496,-0.800223,0.747826
14176,-3.08098,-0.991122,0.221122
14227,-3.08098,-0.991122,0.221122
14272,-3.08098,-0.991122,0.221122
14325,2.67018,-0.847294,0.505377
14371,2.52629,-0.78796,0.519739
14422,2.54052,-0.785001,0.531447
14466,2.84769,-0.898304,0.0240379
14517,2.84791,-0.888615,0.0842599
14561,2.67655,-0.830301,0.302986
14611,2.80938,-0.870873,0.089427
14660,2.81676,-0.878095,0.0236184
14710,-0.297539,-2.2643,3.0981
14760,2.97552,-0.769207,0.517723
14812,-0.319384,-2.27049,3.09247
14862,-0.323352,-2.2768,3.1018
14909,-0.317065,-2.28162,3.08701
14960,-0.367888,-2.28555,3.10784
15007,-0.381094,-2.29447,3.12593
15058,-0.359851,-2.29352,3.04398
15106,-0.33222,-2.29057,3.02464
15154,-0.29844,-2.30263,3.04219
15203,-0.297734,-2.28597,2.93657
15254,-0.319954,-2.30783,2.95118
15305,-3.11889,-0.764634,0.405485
15357,-2.99278,-0.793607,0.374177
15405,-0.373343,-2.30418,2.99254
15455,-0.36573,-2.29761,3.01189
15503,-0.314058,-2.29393,2.97646
15555,3.135,-0.74812,0.467408
15607,-3.00643,-0.811157,0.367916
15658,-2.97215,-0.825024,0.342942
15704,-2.96711,-0.828261,0.306336
15754,-0.326434,-2.28192,3.01481
15797,-0.330678,-2.27343,3.10497
15847,-0.369404,-2.27441,3.06279
15893,-0.215604,-2.25593,2.99411
15942,-0.375566,-2.26475,3.12056
15992,-0.308272,-2.23903,3.10306
16043,2.80393,-0.887896,0.0429836
16091,2.9152,-0.738012,0.671762
16140,-3.03702,-0.93162,0.236967
16189,2.75338,-0.754439,0.64381
16239,2.82094,-0.837427,0.616393
16288,2.73645,-0.79566,0.771338
16335,2.69796,-0.811018,0.723144
16384,2.59865,-0.748776,0.804301
16430,2.65838,-0.814402,0.800159
16482,2.68637,-0.819738,0.814578
16527,2.68637,-0.819738,0.814578
16579,2.66156,-0.795581,0.898349
16625,2.52378,-0.78698,0.961405
16676,2.55805,-0.810516,0.919619
16723,2.5016,-0.784502,0.965395
16775,2.50236,-0.774825,1.07024
16820,2.48576,-0.80297,1.05117
16870,2.48576,-0.80297,1.05117
16916,0.290786,-1.97564,2.67389
16966,2.41969,-0.832329,1.11042
17017,2.41431,-0.800456,1.16372
17069,2.40513,-0.798689,1.20891
17123,2.44435,-0.812468,1.21419
17169,-0.00220169,-1.86093,2.96612
17218,2.39842,-0.822983,1.27155
17264,2.41079,-0.840502,1.30715
17315,2.41079,-0.840502,1.30715
17361,2.41079,-0.840502,1.30715
17413,0.471415,-1.83846,2.37691
17462,0.483321,-1.83185,2.35266
17514,0.406904,-1.78828,2.45278
17560,2.33912,-0.880437,1.48369
17610,0.472919,-1.76123,2.37609
17656,0.607215,-1.7549,2.17456
17708,0.636103,-1.74833,2.13562
17756,0.650104,-1.72774,2.13071
17810,0.440365,-1.7101,2.33118
17860,0.554272,-1.71376,2.20919
17912,0.616323,-1.71228,2.10505
17963,2.34121,-0.893362,1.6444
18014,0.303865,-1.63032,2.38671
18066,0.145995,-1.62363,2.53978
18116,0.621631,-1.62714,2.02863
18166,0.625531,-1.61672,2.0124
18210,0.8461,-1.60727,1.79276
18260,0.956713,-1.61088,1.66968
18308,1.15319,-1.61751,1.45365
18363,1.15319,-1.61751,1.45365
18411,1.26429,-1.61825,1.34024
18465,1.67769,-1.58593,0.949001
18515,1.24562,-1.60359,1.36604
18568,1.23184,-1.62667,1.37784
18620,0.932538,-1.61665,1.6839
18675,0.954356,-1.61173,1.67214
18728,1.16246,-1.63196,1.46387
18780,0.693574,-1.62388,1.95515
18830,0.703982,-1.60415,1.95246
18879,0.355252,-1.62401,2.29964
18927,0.624216,-1.63777,2.03851
18979,0.444562,-1.64194,2.24012
19028,0.276393,-1.65854,2.41807
19079,0.641558,-1.70899,2.07048
19126,0.148301,-1.66308,2.57969
19179,0.251636,-1.6693,2.48093
19228,0.443957,-1.72651,2.33447
19280,0.0878571,-1.68898,2.68848
19328,0.48091,-1.75778,2.31234
19382,0.490524,-1.77807,2.29379
19430,2.37367,-0.866202,1.4905
19484,0.0791058,-1.74643,2.72133
19537,0.101372,-1.75984,2.74017
19589,-0.0193221,-1.76757,2.91196
19638,0.0676245,-1.78358,2.81195
19687,0.113725,-1.80495,2.77983
19737,0.100764,-1.80988,2.82124
19787,0.0427319,-1.82495,2.91778
19835,-0.0246449,-1.83601,2.98073
19886,0.0982566,-1.85504,2.83159
19934,0.107059,-1.87255,2.86571
19986,-0.00871129,-1.87665,3.00992
20033,0.0875988,-1.89438,2.99484
20084,0.0875988,-1.89438,2.99484
20131,0.177801,-1.9363,2.90762
20183,0.660874,-1.99664,2.51442
20230,0.659229,-2.02047,2.48368
20282,2.77665,-1.04562,0.647871
20329,2.63427,-0.977991,0.719006
20382,0.178156,-2.01377,2.89782
20429,2.48263,-0.814488,0.874097
20480,2.47921,-0.919848,0.664242
20529,0.557508,-2.10462,2.62129
20584,0.0571464,-2.08226,3.03701
20633,2.61217,-0.825972,0.726131
20684,2.63382,-0.821474,0.740219
20734,2.58198,-0.758607,0.796628
20789,2.64954,-0.834355,0.593496
20845,2.69146,-0.765746,0.732846
20899,2.60159,-0.905512,0.334152
20951,2.83143,-0.754933,0.68411
21001,-0.138636,-2.22936,3.11064
21055,-0.251441,-2.22892,3.08391
21106,2.89215,-0.726679,0.659006
21161,-0.306345,-2.24675,3.10247
21212,-0.335982,-2.25507,3.1064
21265,-0.27543,-2.25375,2.97132
21313,-0.301724,-2.27516,2.9858
21364,-0.372695,-2.29693,3.07038
21412,-0.355338,-2.30932,3.06505
21462,-0.380859,-2.29954,3.00271
21506,-0.33783,-2.3099,2.86422
21557,-0.368726,-2.31032,2.90145
21602,-0.376561,-2.33816,2.8881
21653,-0.381986,-2.32475,2.8948
21698,-0.384602,-2.33232,2.83554
21752,-0.379603,-2.346,2.82271
21803,-0.402358,-2.34587,2.84002
21857,-0.407746,-2.34048,2.7899
21904,-0.407029,-2.35534,2.7544
21956,-0.410967,-2.36235,2.75997
22007,-2.87681,-0.690119,0.435211
22062,-2.87438,-0.688996,0.434175
22110,-0.42852,-2.36297,2.69436
22162,-2.86697,-0.680859,0.437744
22215,-0.422535,-2.36324,2.70193
22271,-2.8885,-0.680766,0.44901
22319,-0.424047,-2.35705,2.72891
22374,-0.418589,-2.35802,2.7175
22424,-0.406762,-2.35952,2.7139
22478,-0.471863,-2.35198,2.86299
22526,-2.91917,-0.70899,0.411943
22578,-0.426391,-2.34567,2.81262
22627,-0.398105,-2.33748,2.82851
22678,-0.397928,-2.32312,2.92494
22725,-0.412639,-2.33111,2.90463
22781,-0.386011,-2.31663,2.87431
22829,-0.37417,-2.30974,2.95058
22885,-0.412868,-2.31632,3.04678
22935,-0.412868,-2.31632,3.04678
22988,-0.382253,-2.29252,3.13454
23038,2.74684,-0.851422,0.0151753
23092,2.68392,-0.833595,0.199018
23143,2.76944,-0.876429,0.0578568
23198,-0.275515,-2.22975,3.09273
23250,2.90228,-0.918052,0.0108617
23306,3.10705,-0.917712,0.369668
23357,2.64322,-0.912748,0.2782
23413,2.64234,-0.881248,0.406646
23464,2.54681,-0.846241,0.542553
23522,2.54764,-0.888599,0.473309
23579,2.96667,-0.967048,0.478325
23635,2.55509,-0.888414,0.61958
23690,2.38313,-0.868026,0.572537
23744,3.08389,-1.09213,0.051729
23795,2.4724,-0.945479,0.713709
23844,2.3828,-0.91807,0.607828
23892,2.74132,-1.04426,0.672758
23941,0.0463133,-1.97238,3.01092
23991,0.0794249,-1.95748,2.96083
24043,0.0789626,-1.94831,2.95962
24093,0.1089,-1.93132,2.8831
24145,0.11123,-1.92233,2.88346
24193,0.0718038,-1.89122,2.9716
24245,-0.00760438,-1.88518,3.03327
24295,-0.0799088,-1.86365,3.04849
24348,-0.0130848,-1.84532,2.9226
24397,-0.0054545,-1.81989,2.89061
24449,-0.0796872,-1.80566,2.97707
24496,-0.0659963,-1.76284,2.92609
24549,-0.054557,-1.76524,2.90248
24596,0.149047,-1.75418,2.64526
24649,0.070445,-1.74645,2.73284
24695,0.469255,-1.7577,2.33967
24749,0.434878,-1.75071,2.35738
24792,0.275503,-1.69039,2.46344
24845,0.550157,-1.71632,2.18682
24892,0.271862,-1.64773,2.43778
24948,0.317827,-1.64251,2.35472
24993,0.186579,-1.62736,2.4902
25044,0.459377,-1.61246,2.19859
25089,0.770948,-1.59958,1.86362
25145,0.906271,-1.60173,1.71667
25191,0.881315,-1.6064,1.73216
25242,1.3206,-1.60783,1.28052
25287,1.32908,-1.59251,1.2795
25333,-0.342236,-1.5447,2.96426
25387,1.85094,-1.60101,0.746344
25438,1.85094,-1.60101,0.746344
25491,1.49826,-1.62471,1.08758
25542,1.49347,-1.62559,1.09211
25596,1.27872,-1.64584,1.36348
25644,1.17928,-1.65078,1.45399
25698,1.09139,-1.66197,1.54453
25748,1.26572,-1.59838,1.3589
25801,1.09348,-1.67244,1.54638
25849,1.02414,-1.6562,1.63586
25902,1.12188,-1.60618,1.51399
25950,0.890773,-1.61667,1.7599
26002,0.487318,-1.61344,2.16953
26047,0.252702,-1.62355,2.41588
26097,0.203168,-1.63997,2.4888
26141,0.42629,-1.63776,2.26413
26193,0.357526,-1.65211,2.32784
26240,0.378505,-1.64132,2.31973
26293,0.168447,-1.64183,2.53524
26339,0.428246,-1.65532,2.27279
26390,0.168447,-1.64183,2.53524
